long_1,long_2,long_3,long_4,long_5,long_6,long_7,long_8,long_9,long_10,short_1,short_2,short_3,short_4,short_5,short_6,short_7,short_8,short_9,short_10
0.050511,0.549350,0.371427,1.218930,1.199777,-1.234771,-1.094891,-2.641655,-0.243633,1.118871,-0.100666,-2.178994,-0.445648,-2.159127,3.943075,-1.582463,0.225267,-3.704505,-0.714027,1.654061
1.005826,0.867013,0.385524,1.040120,1.949170,2.950295,1.369348,0.323788,0.549904,0.703765,2.669185,1.353116,0.908877,-1.080395,-2.051519,1.100246,-0.776501,-2.590856,-0.349667,0.167303
-0.475049,0.819584,1.821281,-0.518095,0.346487,-0.158750,0.210008,-0.766560,-0.643768,5.121371,-1.269902,2.341292,0.367377,-0.371992,-0.532233,0.561799,0.802548,0.467657,0.976541,-0.696897
-1.821167,-0.317023,-1.936831,-1.707397,-0.742524,-1.384337,-1.256364,-2.228508,-0.703716,-1.679130,0.806018,1.244352,0.090920,-0.904686,1.577065,0.710136,2.240999,-2.083614,1.508022,-1.900426
-2.621362,-1.829051,-2.080503,-1.844334,0.027190,-4.271453,-3.207744,-3.013052,-2.603323,-3.761253,-3.657217,-2.579437,-1.585994,-0.109053,-2.478838,-2.507929,-3.028477,-2.066197,-2.724720,-1.612162
0.297716,1.377688,0.577561,1.689515,-0.477108,2.046684,1.335801,1.267604,1.711221,1.227619,0.768571,3.161506,4.292165,2.362278,1.552163,2.387842,1.754128,0.221546,1.809714,0.334797
1.257418,1.079554,0.164119,-1.069950,1.772805,-0.495658,0.242715,-0.147131,-0.393768,1.436964,0.357653,-0.652245,1.514390,-2.012071,0.400769,-0.417001,-1.066605,0.499300,-1.331405,3.115210
2.463577,1.197683,1.224832,2.114432,2.123958,1.112160,-0.722184,0.821477,0.896426,-0.308915,0.696734,0.659986,2.468212,1.961578,2.729819,0.771250,-1.539344,0.211591,-0.317657,0.248328
3.027956,1.604485,0.920282,-0.321306,0.860430,1.090909,0.456422,2.194029,1.668783,-1.310022,1.130590,-0.178119,-2.760537,-0.518271,-1.007749,0.826470,2.977978,3.969713,1.794438,-0.883208
0.879161,0.594784,-0.753923,-1.247575,0.806338,0.200352,0.538794,-0.010887,0.098481,-1.042974,-1.185826,0.123016,-1.226677,-1.569185,-0.988748,-0.050448,0.213987,0.893864,-0.375482,-1.697305
-1.039059,-2.222222,0.687286,-0.318397,0.286193,-0.881190,0.516789,0.669680,0.155174,0.285460,-0.508851,-0.930323,1.606996,-2.180655,0.237733,0.350489,0.407210,0.489192,0.068862,-1.967059
