long_1,long_2,long_3,long_4,long_5,long_6,long_7,long_8,long_9,long_10,short_1,short_2,short_3,short_4,short_5,short_6,short_7,short_8,short_9,short_10
0.016601,1.102004,0.302348,1.418353,-0.746001,1.768224,1.064366,0.998004,1.441650,0.949672,0.380683,2.769169,3.885596,1.972236,1.165304,2.001981,1.361791,-0.168497,1.420765,-0.079257
1.400743,1.249255,0.336325,-0.874500,1.982906,-0.339950,0.436488,0.058263,-0.188181,1.595173,0.011700,-1.024343,1.058185,-2.370667,0.060841,-0.751092,-1.438703,0.140705,-1.683577,2.614918
2.001582,0.748324,0.776567,1.675466,1.690066,0.656347,-1.161770,0.386019,0.461033,-0.763533,0.052920,0.018486,1.838797,1.318786,2.085586,0.126652,-2.180844,-0.431201,-0.960991,-0.372423
3.506019,2.107515,1.425476,0.202538,1.394862,1.581208,0.979001,2.725146,2.200037,-0.817366,0.588893,-0.775960,-3.532346,-1.087242,-1.536366,0.310582,2.380137,3.400742,1.239295,-1.742432
1.410675,1.118628,-0.230772,-0.730624,1.319539,0.728168,1.056182,0.503509,0.612828,-0.515882,-0.249131,1.084609,-0.187651,-0.620399,-0.057846,0.874819,1.175579,1.842649,0.567173,-0.619204
-1.124834,-2.313811,0.595144,-0.415615,0.185877,-0.969680,0.419932,0.570349,0.055803,0.196417,-0.695353,-1.127240,1.376899,-2.372199,0.053636,0.168725,0.210293,0.297648,-0.120122,-2.214351
-0.138692,0.460998,-0.457590,0.539774,-1.413800,0.098522,-1.084178,-1.089608,-0.187908,-1.073759,1.136735,1.969034,1.644591,-0.177841,-2.998210,1.335974,-0.603193,-2.527330,-0.530722,-0.401492
1.023380,0.892409,2.129865,0.411843,1.853705,2.352047,2.131120,1.577060,2.057934,2.176699,-0.707609,-2.010547,1.950918,-1.687615,1.447847,0.573584,-1.959605,-1.746423,-1.873003,0.120798
-0.687639,-0.266860,-2.339572,-0.736866,-0.036185,-0.412451,0.633905,0.238170,0.142604,-1.726352,-3.562400,-1.337108,-2.097464,-0.403698,-3.759100,0.546372,-0.382710,-0.559373,-2.297495,0.977271
1.723553,-0.407625,1.905916,0.384337,-0.323407,-1.328956,-1.731238,-0.305772,0.115690,1.451635,-1.280314,-1.452818,1.541988,-1.957542,1.903743,0.007923,-0.020432,-1.789685,0.035078,6.196002
-2.723237,-1.989103,-1.319688,-0.576662,0.503495,0.200757,-1.892292,-2.216761,-0.123463,-2.111263,-2.850417,-0.687511,-4.490312,0.009984,-0.630336,-0.820253,-1.953533,-2.569634,0.509025,1.297866
0.096187,-0.372735,-0.935999,0.713748,-0.067884,-0.252259,-0.535639,0.011382,0.638641,-0.088558,0.325588,-0.003076,-2.500062,-0.436751,-0.302310,-0.313103,0.442032,-2.851436,-0.192662,-0.258208
-0.563138,-1.427328,-1.762248,-0.391772,-0.023616,2.230984,0.652145,-0.454338,-0.573300,-2.422937,-1.560602,-2.501969,-4.238765,0.725764,-3.390964,0.773013,0.073597,1.276009,1.653350,-2.151675
-0.649719,-0.468052,-0.193342,-0.061128,0.812423,-0.971744,0.877683,0.132304,-0.692216,-1.485511,1.160525,0.130345,1.308513,-1.205814,0.815524,0.076036,2.077605,-0.518497,1.109785,-0.833415
2.730345,1.111909,0.949687,0.304195,0.782757,-1.019086,-1.922876,-1.559813,-0.217157,1.118696,1.180385,1.480949,2.108645,-1.452009,1.731573,1.712660,-0.860206,0.626565,1.313698,-1.747689
1.589074,1.368018,0.214456,0.989967,0.748763,0.072182,1.273400,2.073794,0.826010,1.768044,3.149473,2.773138,3.014900,-0.257758,2.890922,0.988032,1.545130,3.536369,1.974681,3.594648
1.848858,0.649770,3.834785,3.372705,0.331654,3.959497,3.983543,3.002149,1.377438,0.241701,2.592009,1.019975,5.106665,2.650329,1.046938,2.214939,3.001478,1.785857,1.184371,0.206477
-0.250095,0.508627,-1.269431,-1.232320,-0.411681,-0.903034,-0.811879,-0.398790,-1.918178,-1.094470,-0.085932,0.262734,1.017308,-0.245130,0.919641,-0.530077,-0.367241,-1.054002,-1.136815,-1.559459
-0.101965,0.286470,0.405756,0.628838,0.358517,-0.794159,-1.005239,-0.456898,-0.360734,1.792068,0.661680,0.832170,-0.970107,0.713373,-0.530528,2.283601,0.341707,2.089419,-2.685648,1.579250
1.094589,0.798443,-0.526596,-0.223526,1.238049,0.745564,0.900241,0.884933,-0.136186,-0.995532,0.993163,-0.712835,-1.748069,-0.582565,1.400355,-2.052376,0.973198,0.575226,2.519446,1.311801
0.651621,0.338090,0.459443,-1.049242,0.905602,1.133231,1.128741,0.985342,1.574037,-1.107805,2.655864,3.209610,2.514114,1.300757,2.402055,2.730515,3.303367,2.946719,3.764739,2.923304
1.479982,1.455921,0.632573,0.817821,-1.512335,-0.956825,-0.988633,0.295590,2.448380,-0.901236,1.659842,0.083701,-2.477846,-0.400979,-3.266145,-2.786378,-4.441681,-5.993914,-0.356844,-3.798492
1.007855,1.428545,0.462940,1.684606,1.411550,0.746915,1.562040,1.602346,-0.173297,-0.423583,2.284993,0.677040,-0.059255,0.160533,0.909753,1.723027,-1.212271,1.952268,-2.525896,0.989351
1.333588,1.000185,2.363880,0.108378,1.082203,-1.191833,-0.313815,-0.917993,-0.001545,-3.012628,3.357558,3.258235,2.475698,4.327607,1.496338,-0.844897,1.407331,1.980516,2.853055,-0.048694
-0.834012,-1.408923,-0.849575,0.495703,-0.915782,-0.088390,1.299364,0.564533,1.464833,3.406488,-0.383641,0.622863,-0.033748,1.001867,-3.859066,3.708883,0.826778,2.667322,1.597743,1.573156
0.987754,0.684965,2.226272,2.231515,0.065263,1.031692,1.867854,2.628880,3.064213,-2.078660,-0.389142,1.203077,-0.170067,2.950155,-3.017777,1.425229,0.005470,3.933095,2.864499,2.328722
-0.975515,-0.686689,-1.212072,-0.857385,1.357701,-0.815536,0.885992,-0.711539,-1.319349,-1.576871,-0.747704,-1.006035,-0.528673,-1.077148,1.153686,-0.157280,4.706542,1.529552,0.433797,-0.210335
-2.223052,-2.131166,-1.993573,-2.063436,-1.273696,-0.939494,-1.398465,-0.473797,-1.529315,0.180519,-0.288504,-0.828337,1.297833,-1.269580,-1.428700,-2.293399,0.637168,-0.763988,0.591582,-3.322067
1.131637,0.168162,1.028588,0.756464,0.133080,1.187176,-0.162516,0.125818,0.467090,-0.463204,1.311330,-0.839818,-0.524357,1.187429,-0.787182,0.584969,-0.713535,0.654875,-1.705299,-4.555269
-0.205053,-0.381243,0.492255,0.315079,-0.727791,1.225936,1.217331,0.741946,-0.787504,0.108489,0.714451,0.406489,2.037721,2.070393,0.773869,0.709468,2.177995,0.930936,0.711172,0.196432
-2.818842,-1.207907,0.521372,0.529592,0.955476,-0.625005,1.351497,0.778017,-0.407075,4.052810,-2.058961,1.141490,2.223983,0.188336,2.962772,-1.056272,1.340601,5.240738,0.945191,4.480819
2.046259,2.065261,0.666564,0.438076,1.573681,-0.496300,0.295431,-0.678071,1.150915,-3.969250,0.145661,1.392696,0.818992,1.399917,0.673039,0.742282,2.474418,0.886325,0.103795,-0.527136
-0.605661,-1.362222,-0.296631,-0.289390,-1.477823,-1.155761,-0.552350,0.640995,-0.103401,-0.737584,-2.608725,0.599262,3.178077,1.002544,-0.906491,-0.750644,0.893116,1.161185,-0.022656,2.096081
-0.482131,0.086129,0.096760,-0.026431,-0.566239,-0.157204,-2.221761,-1.979867,-1.816427,0.748800,-0.609184,1.167574,2.047213,-0.285171,1.973552,1.972085,0.686106,-1.089723,-0.288673,0.818432
0.285454,-0.880367,1.358967,0.355392,-2.107359,1.245970,1.032930,-1.683031,-1.237619,0.971901,1.445968,-1.969800,-2.144535,-1.262332,-4.417185,-0.302033,-1.115137,-1.539222,-2.937779,0.251027
-1.175878,-1.770617,0.232715,-0.383766,0.004381,-0.733019,-1.941283,-0.795969,-1.181277,-3.647989,-0.422879,-0.788138,-0.963853,1.109346,0.255309,0.654788,-2.511280,-0.870816,0.977034,-0.578484
-0.470457,0.000024,-0.468154,-1.386720,0.890225,-0.976428,-0.732531,0.366709,-1.640427,-0.574625,1.476898,1.675504,1.422372,0.487515,1.598577,-0.296629,0.778422,0.605556,-1.112797,-2.471313
-1.981828,-2.466321,-1.599117,-2.047791,-0.466115,-0.112735,0.079446,0.407299,-1.332922,-5.185873,-2.507002,-1.074851,-3.630466,-2.803734,0.809237,-0.243066,-1.773520,-1.309200,0.763120,-1.981268
1.292432,0.810405,-0.350613,-0.202418,-0.921326,0.369340,-0.602488,-2.319519,0.369338,-1.446028,-1.570490,-2.752906,-0.697407,-2.465466,-4.512713,-2.594694,-2.133105,-4.072062,-0.911326,-1.834195
1.764983,2.305891,1.721347,1.424914,1.890173,4.351187,4.011946,3.735592,1.884752,-3.877144,0.133351,3.262824,0.466285,1.307412,3.239444,1.318380,2.692588,1.015600,-1.033688,-3.827491
1.405087,1.919160,1.107610,2.971698,2.723387,1.093872,2.489998,3.467086,2.539686,1.117345,1.556808,2.655675,-1.607249,3.728212,0.988788,2.697248,3.878605,5.883856,3.136701,-1.043112
0.555385,-0.292943,1.285420,-0.239575,-0.574741,1.378746,0.411592,1.793296,-1.612350,-5.723600,-3.201590,-3.541960,-1.174646,-1.949512,0.189810,0.540453,-0.056559,1.528883,-2.894161,-4.156320
-1.128506,-0.546186,0.054579,-0.298368,2.437157,-0.472229,-0.629608,-1.809652,0.473778,1.439692,-0.563103,-0.244037,-0.189699,-1.029030,1.331041,4.833690,-4.781053,-4.860075,-2.324894,3.794514
-0.549834,-0.444423,1.147244,0.021094,0.103452,-0.867458,-0.395676,-0.396505,-0.711009,2.205717,-0.119904,-0.962603,1.198440,0.023273,0.629307,0.788227,1.485018,2.097419,1.505818,5.509827
-0.018264,-0.585783,0.652058,1.751436,-0.400075,-1.749577,-1.956720,-0.976185,-0.767248,0.960176,-0.825916,-1.765767,-0.161446,0.935661,-1.742679,-4.185094,-2.395597,-2.422907,0.472901,1.031900
-1.227685,-3.020016,1.764176,-0.159760,-1.424561,-0.341989,-1.744972,-0.312996,-1.285225,0.297019,-1.391947,-1.991853,2.502222,2.984649,-1.943065,-2.404747,-1.244541,-1.666212,-1.328455,1.961078
-0.624093,0.426412,-0.615381,-1.250577,-0.522128,0.793258,1.208441,1.447895,-1.349044,-1.551876,-1.962235,-1.328863,0.218828,-3.282454,3.193691,-0.707355,1.025969,0.722030,-3.036543,-0.906587
-1.378327,-1.838496,-1.878691,-1.713842,0.731604,0.632173,0.613161,0.182019,-0.861299,3.247769,-0.874070,0.239525,-3.637449,-2.050194,0.816159,1.818376,0.720451,-1.870428,-1.316566,0.499652
-0.193603,0.366933,-0.015378,0.317278,0.582342,0.013507,-1.613368,-1.356909,-0.552461,-0.748044,0.869075,0.607496,1.864087,-0.114830,1.530887,-0.037203,-1.316814,-2.533316,0.622792,1.765662
2.084072,0.858871,0.444212,0.273854,-0.428686,1.884897,2.089608,1.576917,1.844582,-3.166005,-0.326777,-2.442755,-2.540755,-0.941023,-0.509470,-1.527321,1.672170,0.101631,1.855748,-6.334661
-1.091264,-1.272606,0.749045,-0.441056,-0.482352,0.175909,0.706193,1.108837,-0.358608,2.194307,-0.440796,-1.012466,2.082321,-2.138707,1.922042,1.695769,0.607391,0.292515,-0.317822,0.649481
0.344618,-0.659539,-0.156050,-0.757547,1.108201,0.613116,-0.361202,-0.328528,0.023304,-0.552169,0.471838,-1.840477,-1.351304,-2.204844,-0.770531,-2.212554,-0.410250,-2.677256,-0.420271,0.504121
-0.583747,-0.835165,0.495912,0.064522,0.850978,-0.284041,-1.925912,-1.035394,-0.289160,-3.408693,0.318377,-0.026597,-1.502841,-0.092778,1.890240,-0.768319,-1.433897,-0.648699,-0.793686,-1.047468
2.487161,3.137840,2.515422,2.325048,1.294991,1.818826,1.345959,2.569165,2.698738,3.054051,1.915864,0.843156,2.442683,0.951423,1.149576,2.115971,1.228595,1.470489,1.794048,0.042188
-1.117225,-0.389095,-0.666118,-0.623623,0.429934,-0.980972,-0.251195,-1.145474,-0.393479,-2.444110,-1.458683,-0.421329,-1.600441,-0.857892,-3.972854,-2.431688,-3.955203,-4.031152,0.605420,-3.061089
0.708177,2.073637,-0.545451,0.424601,0.606420,1.884170,0.468313,1.167462,1.236665,-0.801359,-1.239303,1.751783,-1.577592,1.100794,4.622548,1.896597,-0.721466,-1.065437,1.499678,-3.785624
-0.017877,0.302256,1.861028,1.426476,-0.127675,0.297867,1.450342,0.527908,0.151125,-1.394382,-0.720713,-2.402844,1.392647,1.152461,-2.500423,0.108970,2.662225,0.362072,-0.250755,0.660738
-2.697054,-0.030092,-0.701797,-0.840165,0.017705,-0.805960,0.314005,0.342051,-1.989506,0.070443,-1.038819,0.769885,-0.328879,-0.544141,-1.596683,1.263737,0.167144,-0.918170,-1.289252,1.294485
-0.401321,-1.195792,2.068485,0.271769,1.890207,1.706318,2.371209,1.160785,0.450810,2.741064,1.800615,-0.004282,-0.648449,0.522059,2.546349,2.410922,1.564952,1.892494,0.589682,0.460250
-0.332674,-0.461647,-0.535328,-0.619346,-1.759003,-0.656896,-0.198971,-1.544626,-1.366818,1.871207,-0.190641,-0.090125,-2.024165,-0.983884,-3.261028,-1.207508,-0.082031,-2.137314,-1.126776,1.055267
-1.594192,-0.493120,-0.654755,0.525445,1.613207,0.330860,0.574442,-0.521704,-0.261275,-2.803304,0.534308,-0.673921,-1.681149,-1.000292,4.435896,1.260182,1.095683,-2.367414,-1.326719,0.222270
1.379086,0.919225,-0.755735,0.392337,0.187263,-0.759420,-0.434263,-0.353186,1.352868,2.467310,3.078494,0.060430,-2.825003,-0.656904,1.262575,-0.523113,-1.495279,-1.226555,1.194537,-2.966499
-0.495857,0.492672,0.622560,1.022693,-2.907117,-0.370231,-2.085275,-1.414000,-1.245837,1.065760,0.170449,0.968944,0.379997,2.403006,-2.738481,0.083114,-0.595579,-0.989342,-0.314195,0.968107
0.051891,-0.580778,-1.519800,0.753025,-1.355482,-0.804698,-2.024490,-1.528845,0.004063,-0.432815,-0.203424,-2.031535,-1.488588,2.121333,-5.180462,-0.285342,-2.558451,-4.479553,-0.846371,-2.606057
-1.958120,-0.738289,-0.816271,-0.705869,0.112547,-1.594601,-0.072594,0.745336,-1.343119,-1.750111,-0.593136,1.806048,2.895075,0.429280,-2.668038,1.265335,-1.290313,2.221689,-0.722753,2.173901
0.869354,0.373826,-0.368064,-0.177029,1.312734,0.253184,0.495672,1.709514,1.084155,-2.533047,-2.004003,-1.126865,-1.777144,-1.900230,-3.996974,2.527976,-1.624886,-1.857463,-1.211165,-5.697391
0.541081,0.728790,-1.323413,0.201291,0.392011,-0.343876,-0.354313,-1.050923,-1.188140,0.358723,1.727645,0.118885,0.950446,-1.636177,3.599896,-2.747904,-0.542858,-0.443829,-1.361419,0.729703
-0.030353,-1.689039,0.741338,0.512720,-0.172405,1.301105,0.746097,2.765468,0.039706,3.485644,-1.230892,-0.682037,-3.896147,2.006657,1.576199,1.570849,1.418290,2.045002,-1.147130,1.633466
0.748114,1.400835,2.146145,-0.337951,0.238119,-0.506879,0.330399,-1.462524,0.383785,1.150146,1.325672,0.937623,3.381436,-0.743658,-0.335078,-0.057332,0.159630,-1.722964,-1.654961,1.472759
-2.107151,-2.439026,-3.496786,-2.603310,-2.372980,0.983986,2.240789,0.989462,-1.803444,-1.107939,-2.459807,-0.273604,-2.119683,-1.408602,-1.953321,1.367897,1.735868,2.426353,1.567293,0.689836
1.176692,2.488039,-0.253242,0.597909,0.307500,-1.060277,-0.355543,-0.120786,1.720505,-1.116597,-0.941969,1.097562,0.673686,0.797163,0.779936,-1.589085,-0.042888,1.218994,1.127896,1.087533
0.255101,0.003905,0.119537,2.304499,0.157945,-0.896024,-0.433131,-2.000349,-0.970022,2.608752,-0.118969,-0.014611,0.709712,3.684999,1.800102,-0.873399,0.988685,-3.266450,-0.739667,0.503124
-2.982615,-2.059649,-1.465847,-2.406739,-1.492002,-1.058605,-0.723366,-0.833399,-1.312630,0.799087,-3.088890,-1.371082,-0.878404,-2.363665,1.995104,-1.146068,3.072899,0.509253,-2.790863,1.606015
0.924844,1.210812,1.125367,1.128220,-1.152257,2.131913,1.653300,-0.147667,1.470872,-0.530254,0.083509,1.238118,-1.843274,1.450813,-2.136425,0.726578,0.728560,-2.124967,0.065829,-1.573833
1.001868,1.543708,1.323145,0.131992,1.403213,1.881842,0.980254,1.624137,0.607335,2.536003,0.235412,0.631197,0.027456,-0.783668,3.259185,2.398898,0.841310,1.255852,-1.505342,-1.473232
-2.540166,-2.086839,-2.462266,-1.380426,-1.192670,-4.178263,-2.612869,-1.633114,-2.120464,-0.095830,-1.534114,-2.854794,-1.872629,-2.402231,-0.251532,-3.113619,0.505010,-1.105642,-1.138809,-2.153129
0.476848,1.493347,0.288474,-0.824768,1.851658,-1.333390,-2.390888,-0.530194,-0.613082,1.447808,0.731417,0.664566,0.275840,-1.982793,4.350220,-0.510796,-2.800743,-1.244866,-3.096395,0.290439
0.571356,0.134511,-0.852778,-0.317985,-0.275827,1.479194,-0.335333,1.390837,0.036044,1.865035,0.484771,-1.035949,-2.222483,1.720673,3.488948,2.074523,-0.600454,-0.552680,-0.706855,2.093946
2.078039,2.324883,2.076903,0.144619,0.965733,0.186349,0.690014,-0.181343,-0.118773,-2.276754,1.095045,0.477370,-2.068548,0.010336,-3.699296,-2.136146,-1.299265,-0.607237,-0.898968,-2.951627
1.238917,0.781203,1.884951,-1.061930,0.003497,-0.429014,-1.373845,-0.160441,0.236983,-1.493751,2.244255,0.424013,0.658528,-1.698107,1.146220,-0.654462,1.959995,0.281402,-0.401749,-1.318909
-1.697625,-2.250006,0.495035,-0.186098,-0.596818,1.498195,0.575608,-0.779286,-0.736812,-0.058420,1.405174,0.374218,7.082775,2.388700,0.133245,2.005108,1.406389,-1.752991,1.419488,-3.179938
-0.074631,-0.740531,-0.930630,-0.655530,1.761494,1.284674,-1.083364,0.127380,0.338681,-3.475234,-1.203231,0.061686,1.215215,-2.967096,-0.173196,-1.522577,-2.028404,-1.373513,1.865865,1.089211
1.107982,1.283344,1.541208,0.407129,-2.736996,1.378170,0.741574,1.687524,0.580137,0.898656,-0.820817,-1.084929,-0.198985,2.315822,-4.926179,-1.695581,-0.547762,-0.611244,-1.007464,-2.684252
-0.766562,-0.442173,-0.153716,-0.311177,-1.287547,-1.059027,-0.973987,-0.208193,1.256660,-1.348165,-1.176632,-1.594704,-1.459041,1.748424,1.164932,-0.622902,1.961953,2.248703,-0.444627,-0.184752
-0.487851,-1.078989,-0.813042,-1.624145,-1.297485,-0.205356,0.679713,0.963536,-1.285285,0.308016,-2.968982,-0.052158,1.104634,-0.034123,-0.838329,1.383029,2.764217,4.035975,0.888833,-2.646450
2.125192,2.392306,1.964849,2.714596,1.270621,3.047517,2.552722,1.383006,3.073670,0.827952,2.156613,5.384727,2.891719,2.388184,3.245336,4.907479,1.822697,3.506360,2.535921,-1.585495
1.336190,0.709136,0.148325,1.116045,0.959629,-2.014817,-1.171163,-1.210243,-1.108636,1.857826,-1.017584,-0.977049,-1.116121,0.400875,4.591567,-3.434949,0.461497,-2.073185,-1.396421,-0.774679
2.732019,2.170310,3.069134,3.621315,2.479620,3.867638,2.043915,3.313166,3.409305,-11.612146,-3.911209,-7.264328,-10.135759,-2.913922,-2.053852,-5.948498,-10.407545,-6.433624,-5.439548,-22.519505
-0.624815,-0.212341,-1.142989,-1.332496,0.477505,0.525573,2.213731,0.095857,-1.626982,1.067296,2.656247,-0.445000,0.307810,-1.054567,2.066898,1.526334,4.622565,0.724245,-0.520053,1.754951
-0.675273,0.820997,-0.596617,-0.333448,0.383772,-2.222972,-1.673023,-1.263592,-0.125563,-0.697518,-0.910193,1.544927,0.666559,2.010562,1.619773,-0.795874,0.702195,0.483612,1.159838,3.187727
0.751025,-0.001289,0.075512,1.090990,0.530180,0.244659,0.205896,-0.195903,-0.418984,0.879149,1.181884,3.073704,1.097472,0.120215,0.316043,1.505375,-0.899853,-0.702017,-0.333933,1.435435
0.211662,0.386699,0.163448,0.155413,-2.236326,1.035887,0.477219,0.061978,0.220188,-3.336805,-0.222686,0.401245,0.519803,-0.209402,-1.642126,1.360630,2.319190,0.890469,1.699984,-3.043467
1.328176,0.935943,2.126402,1.695820,-0.007330,0.404782,0.461016,-0.089043,1.076635,-2.422992,1.799572,1.049528,3.813565,3.240381,-3.369819,0.422739,1.024942,-0.588383,-0.456820,1.389003
-2.493840,-2.508985,-1.287446,-0.844762,0.432721,-0.621711,-1.490095,0.321453,-2.395007,-0.786336,-3.009430,-3.820371,0.773131,-1.524020,-3.082028,-1.978297,-1.637843,-0.762975,-3.100524,1.438723
-0.718505,-1.580581,0.432258,-0.137967,-0.493679,-0.314245,-2.778497,-3.532085,-0.452446,-0.134999,-0.068625,-1.215633,-1.200923,-1.848629,-2.361122,-3.442986,-2.856471,-2.532689,-1.815016,-2.251207
1.406988,0.803820,0.874532,2.579259,-0.078956,0.406606,1.866958,1.219872,0.884980,0.238172,2.375925,1.568294,2.485090,3.593273,0.028919,-0.987055,2.816902,0.552882,1.054348,1.042297
1.269479,1.209184,0.317444,-0.121265,1.379390,-0.455226,-1.231626,-2.125051,0.778864,3.360580,3.319362,1.267760,2.559894,0.621762,5.135046,-1.211998,-0.642557,-0.482316,0.693553,2.315045
