0.960189044,0.884505212,,0.9220,0.7823,0.8493,,0.009455,0.010054,,0.000089,0.000101,0.000095,,,,,
0.624637008,0.859092593,,0.3902,0.7380,0.5366,,0.006151,0.009765,,0.000038,0.000095,0.000060,,,,,
0.86951375,0.665406287,,0.7561,0.4428,0.5786,,0.008562,0.007564,,0.000073,0.000057,0.000065,,,,,
1.350422382,0.545113504,,1.8236,0.2971,0.7361,,0.013297,0.006196,,0.000177,0.000038,0.000082,,,,,
-1.385102034,0.162505746,,1.9185,0.0264,-0.2251,,-0.013639,0.001847,,0.000186,0.000003,-0.000025,,,,,
-0.283076584,-1.58944416,,0.0801,2.5263,0.4499,,-0.002787,-0.018067,,0.000008,0.000326,0.000050,,,,,
3.321257114,-0.134425566,,11.0307,0.0181,-0.4465,,0.032704,-0.001528,,0.001070,0.000002,-0.000050,,,,,
1.460853577,-1.702770352,,2.1341,2.8994,-2.4875,,0.014385,-0.019356,,0.000207,0.000375,-0.000278,,,,,
-1.1132828,0.123046197,,1.2394,0.0151,-0.1370,,-0.010962,0.001399,,0.000120,0.000002,-0.000015,,,,,
1.581601143,-0.446921259,,2.5015,0.1997,-0.7069,,0.015574,-0.005080,,0.000243,0.000026,-0.000079,,,,,
0.608149529,-1.380743146,,0.3698,1.9065,-0.8397,,0.005988,-0.015695,,0.000036,0.000246,-0.000094,,,,,
0.610641897,0.682031453,,0.3729,0.4652,0.4165,,0.006013,0.007753,,0.000036,0.000060,0.000047,,,,,
2.077510834,1.095951319,,4.3161,1.2011,2.2769,,0.020457,0.012458,,0.000418,0.000155,0.000255,,,,,
-3.072808027,-1.003645897,,9.4421,1.0073,3.0840,,-0.030258,-0.011409,,0.000916,0.000130,0.000345,,,,,
1.305580258,0.307413876,,1.7045,0.0945,0.4014,,0.012856,0.003494,,0.000165,0.000012,0.000045,,,,,
-1.274679899,-2.223646879,,1.6248,4.9446,2.8344,,-0.012552,-0.025277,,0.000158,0.000639,0.000317,,,,,
-0.535102785,-1.360008478,,0.2863,1.8496,0.7277,,-0.005269,-0.015459,,0.000028,0.000239,0.000081,,,,,
0.095013753,0.368001103,,0.0090,0.1354,0.0350,,0.000936,0.004183,,0.000001,0.000017,0.000004,,,,,
0.622952819,0.621312857,,0.3881,0.3860,0.3870,,0.006134,0.007063,,0.000038,0.000050,0.000043,,,,,
1.191955805,0.493951678,,1.4208,0.2440,0.5888,,0.011737,0.005615,,0.000138,0.000032,0.000066,,,,,
-1.324261546,-0.122614235,,1.7537,0.0150,0.1624,,-0.013040,-0.001394,,0.000170,0.000002,0.000018,,,,,
-1.313354611,-0.741957247,,1.7249,0.5505,0.9745,,-0.012932,-0.008434,,0.000167,0.000071,0.000109,,,,,
0.495734066,-0.924364448,,0.2458,0.8544,-0.4582,,0.004881,-0.010507,,0.000024,0.000110,-0.000051,,,,,
0.272700012,3.408780813,,0.0744,11.6198,0.9296,,0.002685,0.038748,,0.000007,0.001501,0.000104,,,,,
-0.726030767,-1.12247324,,0.5271,1.2599,0.8150,,-0.007149,-0.012759,,0.000051,0.000163,0.000091,,,,,
2.352007151,0.574617207,,5.5319,0.3302,1.3515,,0.023160,0.006532,,0.000536,0.000043,0.000151,,,,,
-2.311415672,-2.435988426,,5.3426,5.9340,5.6306,,-0.022760,-0.027690,,0.000518,0.000767,0.000630,,,,,
-1.770906925,-1.267627954,,3.1361,1.6069,2.2449,,-0.017438,-0.014409,,0.000304,0.000208,0.000251,,,,,
-1.54080677,-1.090114594,,2.3741,1.1883,1.6797,,-0.015172,-0.012391,,0.000230,0.000154,0.000188,,,,,
0.327196389,0.021299519,,0.1071,0.0005,0.0070,,0.003222,0.000242,,0.000010,0.000000,0.000001,,,,,
0.792630076,1.242929459,,0.6283,1.5449,0.9852,,0.007805,0.014129,,0.000061,0.000200,0.000110,,,,,
-2.283009529,-0.229388103,,5.2121,0.0526,0.5237,,-0.022481,-0.002607,,0.000505,0.000007,0.000059,,,,,
4.084965706,0.342259556,,16.6869,0.1171,1.3981,,0.040224,0.003891,,0.001618,0.000015,0.000156,,,,,
-0.508145988,-0.588176489,,0.2582,0.3460,0.2989,,-0.005004,-0.006686,,0.000025,0.000045,0.000033,,,,,
